,sample_id,study,project,condition,rep_id,Strain Description,Strain,Culture Type,Evolved Sample,Base Media,Temperature (C),pH,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Antibiotic for selection,Growth Rate (1/hr),Isolate Type,Additional Details,Sequencing Machine,LibraryLayout,Platform,Biological Replicates,DOI,GEO,Published,SRX,Run,contact,creator,run_date,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,passed_similar_replicates,passed_number_replicates,full_name,glucose_control,pure_precise
ecoli_00581,ros_tale__17_104_750pq__2,ROS TALE,ros_tale,17_104_750pq,2,Escherichia coli ERS.17.104,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (750uM),,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,1/21/20,True,True,True,True,True,True,ros_tale:17_104_750pq,False,False
ecoli_00582,ros_tale__18_24_250pq__1,ROS TALE,ros_tale,18_24_250pq,1,Escherichia coli ERS.18.24,GMOS,Batch,Midpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (250uM),,,Clonal,,HiSeq,PAIRED,ILLUMINA,2.0,,,1.0,,,Kevin Rychel,Justin Tan,11/28/17,True,True,True,True,True,True,ros_tale:18_24_250pq,False,False
ecoli_00583,ros_tale__18_24_250pq__2,ROS TALE,ros_tale,18_24_250pq,2,Escherichia coli ERS.18.24,GMOS,Batch,Midpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (250uM),,,Clonal,,HiSeq,PAIRED,ILLUMINA,2.0,,,1.0,,,Kevin Rychel,Justin Tan,11/28/17,True,True,True,True,True,True,ros_tale:18_24_250pq,False,False
ecoli_00588,ros_tale__18_36_250pq__1,ROS TALE,ros_tale,18_36_250pq,1,Escherichia coli ERS.18.36,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (250uM),,,Clonal,,HiSeq,PAIRED,ILLUMINA,2.0,,,1.0,,,Kevin Rychel,Justin Tan,11/28/17,True,True,True,True,True,True,ros_tale:18_36_250pq,False,False
ecoli_00589,ros_tale__18_36_250pq__2,ROS TALE,ros_tale,18_36_250pq,2,Escherichia coli ERS.18.36,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (250uM),,,Clonal,,HiSeq,PAIRED,ILLUMINA,2.0,,,1.0,,,Kevin Rychel,Justin Tan,11/28/17,True,True,True,True,True,True,ros_tale:18_36_250pq,False,False
ecoli_00590,ros_tale__18_36_750pq__1,ROS TALE,ros_tale,18_36_750pq,1,Escherichia coli ERS.18.36,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (750uM),,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,1/20/20,True,True,True,True,True,True,ros_tale:18_36_750pq,False,False
ecoli_00591,ros_tale__18_36_750pq__2,ROS TALE,ros_tale,18_36_750pq,2,Escherichia coli ERS.18.36,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (750uM),,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,1/20/20,True,True,True,True,True,True,ros_tale:18_36_750pq,False,False
ecoli_00592,ros_tale__19_91_0pq__1,ROS TALE,ros_tale,19_91_0pq,1,Escherichia coli ERS.19.91,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,1/20/20,True,True,True,True,True,True,ros_tale:19_91_0pq,False,False
ecoli_00593,ros_tale__19_91_0pq__2,ROS TALE,ros_tale,19_91_0pq,2,Escherichia coli ERS.19.91,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,1/20/20,True,True,True,True,True,True,ros_tale:19_91_0pq,False,False
ecoli_00594,ros_tale__19_91_250pq__1,ROS TALE,ros_tale,19_91_250pq,1,Escherichia coli ERS.19.91,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (250uM),,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,1/20/20,True,True,True,True,True,True,ros_tale:19_91_250pq,False,False
ecoli_00595,ros_tale__19_91_250pq__2,ROS TALE,ros_tale,19_91_250pq,2,Escherichia coli ERS.19.91,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (250uM),,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,1/20/20,True,True,True,True,True,True,ros_tale:19_91_250pq,False,False
ecoli_00596,ros_tale__19_91_750pq__1,ROS TALE,ros_tale,19_91_750pq,1,Escherichia coli ERS.19.91,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (750uM),,,Clonal,,NextSeq,PAIRED,ILLUMINA,4.0,,,0.0,,,Kevin Rychel,Justin Tan,1/20/20,True,True,True,True,True,True,ros_tale:19_91_750pq,False,False
ecoli_00597,ros_tale__19_91_750pq__2,ROS TALE,ros_tale,19_91_750pq,2,Escherichia coli ERS.19.91,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (750uM),,,Clonal,,NextSeq,PAIRED,ILLUMINA,4.0,,,0.0,,,Kevin Rychel,Justin Tan,1/20/20,True,True,True,True,True,True,ros_tale:19_91_750pq,False,False
ecoli_00598,ros_tale__19_91_750pq__3,ROS TALE,ros_tale,19_91_750pq,3,Escherichia coli ERS.19.91,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (750uM),,,Clonal,SPRI development test 1.8:1,NextSeq,PAIRED,ILLUMINA,4.0,,,0.0,,,Kevin Rychel,Justin Tan,1/21/20,True,True,True,True,True,True,ros_tale:19_91_750pq,False,False
ecoli_00599,ros_tale__19_91_750pq__4,ROS TALE,ros_tale,19_91_750pq,4,Escherichia coli ERS.19.91,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (750uM),,,Clonal,SPRI development test 1.8:1,NextSeq,PAIRED,ILLUMINA,4.0,,,0.0,,,Kevin Rychel,Justin Tan,1/21/20,True,True,True,True,True,True,ros_tale:19_91_750pq,False,False
ecoli_00600,ros_tale__21_97_0pq__1,ROS TALE,ros_tale,21_97_0pq,1,Escherichia coli ERS.21.97,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,1/21/20,True,True,True,True,True,True,ros_tale:21_97_0pq,False,False
ecoli_00601,ros_tale__21_97_0pq__2,ROS TALE,ros_tale,21_97_0pq,2,Escherichia coli ERS.21.97,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,1/21/20,True,True,True,True,True,True,ros_tale:21_97_0pq,False,False
ecoli_00602,ros_tale__21_97_250pq__1,ROS TALE,ros_tale,21_97_250pq,1,Escherichia coli ERS.21.97,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (250uM),,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,9/23/19,True,True,True,True,True,True,ros_tale:21_97_250pq,False,False
ecoli_00603,ros_tale__21_97_250pq__2,ROS TALE,ros_tale,21_97_250pq,2,Escherichia coli ERS.21.97,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (250uM),,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,9/23/19,True,True,True,True,True,True,ros_tale:21_97_250pq,False,False
ecoli_00604,ros_tale__21_97_750pq__1,ROS TALE,ros_tale,21_97_750pq,1,Escherichia coli ERS.21.97,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (750uM),,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,9/23/19,True,True,True,True,True,True,ros_tale:21_97_750pq,False,False
ecoli_00605,ros_tale__21_97_750pq__2,ROS TALE,ros_tale,21_97_750pq,2,Escherichia coli ERS.21.97,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (750uM),,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,9/23/19,True,True,True,True,True,True,ros_tale:21_97_750pq,False,False
ecoli_00606,ros_tale__25_111_0pq__1,ROS TALE,ros_tale,25_111_0pq,1,Escherichia coli ERS.25.111,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,9/5/19,True,True,True,True,True,True,ros_tale:25_111_0pq,False,False
ecoli_00607,ros_tale__25_111_0pq__2,ROS TALE,ros_tale,25_111_0pq,2,Escherichia coli ERS.25.111,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,9/5/19,True,True,True,True,True,True,ros_tale:25_111_0pq,False,False
ecoli_00608,ros_tale__25_111_250pq__1,ROS TALE,ros_tale,25_111_250pq,1,Escherichia coli ERS.25.111,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (250uM),,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,9/5/19,True,True,True,True,True,True,ros_tale:25_111_250pq,False,False
ecoli_00609,ros_tale__25_111_250pq__2,ROS TALE,ros_tale,25_111_250pq,2,Escherichia coli ERS.25.111,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (250uM),,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,9/5/19,True,True,True,True,True,True,ros_tale:25_111_250pq,False,False
ecoli_00610,ros_tale__25_111_750pq__1,ROS TALE,ros_tale,25_111_750pq,1,Escherichia coli ERS.25.111,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (750uM),,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,9/5/19,True,True,True,True,True,True,ros_tale:25_111_750pq,False,False
ecoli_00611,ros_tale__25_111_750pq__2,ROS TALE,ros_tale,25_111_750pq,2,Escherichia coli ERS.25.111,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (750uM),,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,9/5/19,True,True,True,True,True,True,ros_tale:25_111_750pq,False,False
ecoli_00612,ros_tale__29_119_0pq__1,ROS TALE,ros_tale,29_119_0pq,1,Escherichia coli ERS.29.119,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,10/30/19,True,True,True,True,True,True,ros_tale:29_119_0pq,False,False
ecoli_00613,ros_tale__29_119_0pq__2,ROS TALE,ros_tale,29_119_0pq,2,Escherichia coli ERS.29.119,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,10/30/19,True,True,True,True,True,True,ros_tale:29_119_0pq,False,False
ecoli_00614,ros_tale__29_119_250pq__1,ROS TALE,ros_tale,29_119_250pq,1,Escherichia coli ERS.29.119,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (250uM),,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,10/30/19,True,True,True,True,True,True,ros_tale:29_119_250pq,False,False
ecoli_00615,ros_tale__29_119_250pq__2,ROS TALE,ros_tale,29_119_250pq,2,Escherichia coli ERS.29.119,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (250uM),,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,10/30/19,True,True,True,True,True,True,ros_tale:29_119_250pq,False,False
ecoli_00616,ros_tale__29_119_750pq__1,ROS TALE,ros_tale,29_119_750pq,1,Escherichia coli ERS.29.119,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (750uM),,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,10/30/19,True,True,True,True,True,True,ros_tale:29_119_750pq,False,False
ecoli_00617,ros_tale__29_119_750pq__2,ROS TALE,ros_tale,29_119_750pq,2,Escherichia coli ERS.29.119,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (750uM),,,Clonal,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Kevin Rychel,Justin Tan,10/30/19,True,True,True,True,True,True,ros_tale:29_119_750pq,False,False
ecoli_00618,ros_tale__ALE4_0pq__1,ROS TALE,ros_tale,ALE4_0pq,1,Escherichia coli ERS.ALE4,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,Clonal,,HiSeq,PAIRED,ILLUMINA,2.0,,,1.0,,,Kevin Rychel,Justin Tan,11/28/17,True,True,True,True,True,True,ros_tale:ALE4_0pq,False,False
ecoli_00619,ros_tale__ALE4_0pq__2,ROS TALE,ros_tale,ALE4_0pq,2,Escherichia coli ERS.ALE4,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,Clonal,,HiSeq,PAIRED,ILLUMINA,2.0,,,1.0,,,Kevin Rychel,Justin Tan,11/28/17,True,True,True,True,True,True,ros_tale:ALE4_0pq,False,False
ecoli_00620,ros_tale__ALE4_250pq__1,ROS TALE,ros_tale,ALE4_250pq,1,Escherichia coli ERS.ALE4,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (250uM),,,Clonal,,HiSeq,PAIRED,ILLUMINA,2.0,,,1.0,,,Kevin Rychel,Justin Tan,11/28/17,True,True,True,True,True,True,ros_tale:ALE4_250pq,False,False
ecoli_00621,ros_tale__ALE4_250pq__2,ROS TALE,ros_tale,ALE4_250pq,2,Escherichia coli ERS.ALE4,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,paraquat (250uM),,,Clonal,,HiSeq,PAIRED,ILLUMINA,2.0,,,1.0,,,Kevin Rychel,Justin Tan,11/28/17,True,True,True,True,True,True,ros_tale:ALE4_250pq,False,False
ecoli_00622,pcoli__atASMT_325G__1,pColi,pcoli,atASMT_325G,1,Escherichia coli K-12 MG1655 atASMT_325G,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.52856952,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:atASMT_325G,False,True
ecoli_00623,pcoli__atASMT_325G__2,pColi,pcoli,atASMT_325G,2,Escherichia coli K-12 MG1655 atASMT_325G,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.53230296,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:atASMT_325G,False,True
ecoli_00624,pcoli__bpTDC__1,pColi,pcoli,bpTDC,1,Escherichia coli K-12 MG1655 bpTDC,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.669764005,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:bpTDC,False,True
ecoli_00625,pcoli__bpTDC__2,pColi,pcoli,bpTDC,2,Escherichia coli K-12 MG1655 bpTDC,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.642599122,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:bpTDC,False,True
ecoli_00626,pcoli__BRCA__1,pColi,pcoli,BRCA,1,Escherichia coli K-12 MG1655 BRCA,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.581244023,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:BRCA,False,True
ecoli_00627,pcoli__BRCA__2,pColi,pcoli,BRCA,2,Escherichia coli K-12 MG1655 BRCA,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.580883044,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:BRCA,False,True
ecoli_00628,pcoli__BRCActrl__1,pColi,pcoli,BRCActrl,1,Escherichia coli K-12 MG1655 BRCA_optimized,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.540660396,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,4.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:BRCActrl,False,True
ecoli_00629,pcoli__BRCActrl__2,pColi,pcoli,BRCActrl,2,Escherichia coli K-12 MG1655 BRCA_optimized,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.539515622,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,4.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:BRCActrl,False,True
ecoli_00630,pcoli__BRCAswap__1,pColi,pcoli,BRCAswap,1,Escherichia coli K-12 MG1655 BRCA_swap,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.574739754,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:BRCAswap,False,True
ecoli_00631,pcoli__BRCAswap__2,pColi,pcoli,BRCAswap,2,Escherichia coli K-12 MG1655 BRCA_swap,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.573701226,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:BRCAswap,False,True
ecoli_00632,pcoli__btAANAT__1,pColi,pcoli,btAANAT,1,Escherichia coli K-12 MG1655 btAANAT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.611559596,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:btAANAT,False,True
ecoli_00633,pcoli__btAANAT__2,pColi,pcoli,btAANAT,2,Escherichia coli K-12 MG1655 btAANAT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.59937543,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:btAANAT,False,True
ecoli_00634,pcoli__btASMT__1,pColi,pcoli,btASMT,1,Escherichia coli K-12 MG1655 btASMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.613998484,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:btASMT,False,True
ecoli_00635,pcoli__btASMT__2,pColi,pcoli,btASMT,2,Escherichia coli K-12 MG1655 btASMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.618937178,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:btASMT,False,True
ecoli_00636,pcoli__CC1__1,pColi,pcoli,CC1,1,Escherichia coli K-12 MG1655 CC1,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.642599122,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,6.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:CC1,False,True
ecoli_00637,pcoli__CC1__2,pColi,pcoli,CC1,2,Escherichia coli K-12 MG1655 CC1,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.596039008,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,6.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:CC1,False,True
ecoli_00638,pcoli__ccCOMT__1,pColi,pcoli,ccCOMT,1,Escherichia coli K-12 MG1655 ccCOMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.655445869,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:ccCOMT,False,True
ecoli_00639,pcoli__ccCOMT__2,pColi,pcoli,ccCOMT,2,Escherichia coli K-12 MG1655 ccCOMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.65974844,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:ccCOMT,False,True
ecoli_00640,pcoli__ckDDC__1,pColi,pcoli,ckDDC,1,Escherichia coli K-12 MG1655 ckDDC,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.623536894,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:ckDDC,False,True
ecoli_00641,pcoli__ckDDC__2,pColi,pcoli,ckDDC,2,Escherichia coli K-12 MG1655 ckDDC,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.618030559,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:ckDDC,False,True
ecoli_00642,pcoli__CNTF_belt__1,pColi,pcoli,CNTF_belt,1,Escherichia coli K-12 MG1655 CNTF_belt,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.573718751,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:CNTF_belt,False,True
ecoli_00643,pcoli__CNTF_belt__2,pColi,pcoli,CNTF_belt,2,Escherichia coli K-12 MG1655 CNTF_belt,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.572101865,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:CNTF_belt,False,True
ecoli_00644,pcoli__cobPNMT__1,pColi,pcoli,cobPNMT,1,Escherichia coli K-12 MG1655 cobPNMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.591134185,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:cobPNMT,False,True
ecoli_00645,pcoli__cobPNMT__2,pColi,pcoli,cobPNMT,2,Escherichia coli K-12 MG1655 cobPNMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.596333263,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:cobPNMT,False,True
