,sample_id,study,project,condition,rep_id,Strain Description,Strain,Culture Type,Evolved Sample,Base Media,Temperature (C),pH,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Antibiotic for selection,Growth Rate (1/hr),Isolate Type,Additional Details,Sequencing Machine,LibraryLayout,Platform,Biological Replicates,DOI,GEO,Published,SRX,Run,contact,creator,run_date,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,passed_similar_replicates,passed_number_replicates,full_name,glucose_control,pure_precise
ecoli_00829,ytf2__ydiZ_glc__2,yTF 2,ytf2,ydiZ_glc,2,Escherichia coli K-12 MG1655 del_ydiZ,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,,Ye Gao,Ye Gao,7/15/20,True,True,True,True,True,True,ytf2:ydiZ_glc,False,True
ecoli_00830,ytf2__ynfL_glc__1,yTF 2,ytf2,ynfL_glc,1,Escherichia coli K-12 MG1655 del_ynfL,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,,Ye Gao,Ye Gao,7/15/20,True,True,True,True,True,True,ytf2:ynfL_glc,False,True
ecoli_00831,ytf2__ynfL_glc__2,yTF 2,ytf2,ynfL_glc,2,Escherichia coli K-12 MG1655 del_ynfL,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,,Ye Gao,Ye Gao,7/15/20,True,True,True,True,True,True,ytf2:ynfL_glc,False,True
ecoli_00832,misc2__dellon_glc__1,Miscellaneous #2,misc2,dellon_glc,1,Escherichia coli K-12 MG1655 del_lon,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,,Anand Sastry,Amitesh Anand,5/19/20,True,True,True,True,True,True,misc2:dellon_glc,False,True
ecoli_00833,misc2__dellon_glc__2,Miscellaneous #2,misc2,dellon_glc,2,Escherichia coli K-12 MG1655 del_lon,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,,Anand Sastry,Amitesh Anand,5/19/20,True,True,True,True,True,True,misc2:dellon_glc,False,True
ecoli_00834,ytf3__wt_glc2__1,yTF 3,ytf3,wt_glc2,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,sauer trace element mixture,,,,,,Nova Seq,PAIRED,ILLUMINA,2.0,,,0.0,,,Hyungyu Lim,Hyungyu Lim,5/21/20,True,True,True,True,True,True,ytf3:wt_glc2,True,True
ecoli_00835,ytf3__wt_glc2__2,yTF 3,ytf3,wt_glc2,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,sauer trace element mixture,,,,,,Nova Seq,PAIRED,ILLUMINA,2.0,,,0.0,,,Hyungyu Lim,Hyungyu Lim,5/21/20,True,True,True,True,True,True,ytf3:wt_glc2,True,True
ecoli_00836,ytf3__wt_pH7_lactate__1,yTF 3,ytf3,wt_pH7_lactate,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,sauer trace element mixture,lactic acid(5),,,,,Nova Seq,PAIRED,ILLUMINA,2.0,,,0.0,,,Hyungyu Lim,Hyungyu Lim,5/21/20,True,True,True,True,True,True,ytf3:wt_pH7_lactate,False,True
ecoli_00837,ytf3__wt_pH7_lactate__2,yTF 3,ytf3,wt_pH7_lactate,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,sauer trace element mixture,lactic acid(5),,,,,Nova Seq,PAIRED,ILLUMINA,2.0,,,0.0,,,Hyungyu Lim,Hyungyu Lim,5/21/20,True,True,True,True,True,True,ytf3:wt_pH7_lactate,False,True
ecoli_00838,ytf3__wt_pH55_lactate__1,yTF 3,ytf3,wt_pH55_lactate,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,5.5,glucose,NH4Cl(1),O2,sauer trace element mixture,lactic acid(5),,,,,Nova Seq,PAIRED,ILLUMINA,2.0,,,0.0,,,Hyungyu Lim,Hyungyu Lim,5/21/20,True,True,True,True,True,True,ytf3:wt_pH55_lactate,False,True
ecoli_00839,ytf3__wt_pH55_lactate__2,yTF 3,ytf3,wt_pH55_lactate,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,5.5,glucose,NH4Cl(1),O2,sauer trace element mixture,lactic acid(5),,,,,Nova Seq,PAIRED,ILLUMINA,2.0,,,0.0,,,Hyungyu Lim,Hyungyu Lim,5/21/20,True,True,True,True,True,True,ytf3:wt_pH55_lactate,False,True
ecoli_00840,ytf3__wt_pH55_HCl__1,yTF 3,ytf3,wt_pH55_HCl,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,5.5,glucose,NH4Cl(1),O2,sauer trace element mixture,HCl(3),,,,,Nova Seq,PAIRED,ILLUMINA,2.0,,,0.0,,,Hyungyu Lim,Hyungyu Lim,5/21/20,True,True,True,True,True,True,ytf3:wt_pH55_HCl,False,True
ecoli_00841,ytf3__wt_pH55_HCl__2,yTF 3,ytf3,wt_pH55_HCl,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,5.5,glucose,NH4Cl(1),O2,sauer trace element mixture,HCl(3),,,,,Nova Seq,PAIRED,ILLUMINA,2.0,,,0.0,,,Hyungyu Lim,Hyungyu Lim,5/21/20,True,True,True,True,True,True,ytf3:wt_pH55_HCl,False,True
ecoli_00842,ytf3__dyieP_pH7__1,yTF 3,ytf3,dyieP_pH7,1,Escherichia coli K-12 MG1655 delyieP,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,sauer trace element mixture,,,,,,Nova Seq,PAIRED,ILLUMINA,2.0,,,0.0,,,Hyungyu Lim,Hyungyu Lim,5/21/20,True,True,True,True,True,True,ytf3:dyieP_pH7,False,True
ecoli_00843,ytf3__dyieP_pH7__2,yTF 3,ytf3,dyieP_pH7,2,Escherichia coli K-12 MG1655 delyieP,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,sauer trace element mixture,,,,,,Nova Seq,PAIRED,ILLUMINA,2.0,,,0.0,,,Hyungyu Lim,Hyungyu Lim,5/21/20,True,True,True,True,True,True,ytf3:dyieP_pH7,False,True
ecoli_00844,ytf3__dyieP_pH55__1,yTF 3,ytf3,dyieP_pH55,1,Escherichia coli K-12 MG1655 delyieP,MG1655,Batch,No,M9,37,5.5,glucose,NH4Cl(1),O2,sauer trace element mixture,lactic acid(5),,,,,Nova Seq,PAIRED,ILLUMINA,2.0,,,0.0,,,Hyungyu Lim,Hyungyu Lim,5/21/20,True,True,True,True,True,True,ytf3:dyieP_pH55,False,True
ecoli_00845,ytf3__dyieP_pH55__2,yTF 3,ytf3,dyieP_pH55,2,Escherichia coli K-12 MG1655 delyieP,MG1655,Batch,No,M9,37,5.5,glucose,NH4Cl(1),O2,sauer trace element mixture,lactic acid(5),,,,,Nova Seq,PAIRED,ILLUMINA,2.0,,,0.0,,,Hyungyu Lim,Hyungyu Lim,5/21/20,True,True,True,True,True,True,ytf3:dyieP_pH55,False,True
minicoli_008,minicoli__mg1655_glc__1,Minicoli,minicoli,mg1655_glc,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,,37,,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,Sebastien.Rodrigue@usherbrooke.ca,Antoine Champie,5/1/19,True,True,True,True,True,True,minicoli:mg1655_glc,False,True
minicoli_009,minicoli__mg1655_glc__2,Minicoli,minicoli,mg1655_glc,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,,37,,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,Sebastien.Rodrigue@usherbrooke.ca,Antoine Champie,5/1/19,True,True,True,True,True,True,minicoli:mg1655_glc,False,True
ecoli_eep_001,eep__BOP27__1,EEP,eep,BOP27,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,True,True,True,True,True,True,eep:BOP27,False,True
ecoli_eep_002,eep__BOP27__2,EEP,eep,BOP27,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,True,True,True,True,True,True,eep:BOP27,False,True
ecoli_eep_081,eep__BOP27_ndh-cydB-appC__1,EEP,eep,BOP27_ndh-cydB-appC,1,Escherichia coli K-12 MG1655 del_ndh del_cydB del_appC,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,True,True,True,True,True,True,eep:BOP27_ndh-cydB-appC,False,True
ecoli_eep_082,eep__BOP27_ndh-cydB-appC__2,EEP,eep,BOP27_ndh-cydB-appC,2,Escherichia coli K-12 MG1655 del_ndh del_cydB del_appC,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,True,True,True,True,True,True,eep:BOP27_ndh-cydB-appC,False,True
ecoli_eep_091,eep__BOP27_nuoB-cydB-appC__1,EEP,eep,BOP27_nuoB-cydB-appC,1,Escherichia coli K-12 MG1655 del_nuoB del_cydB del_appC,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,True,True,True,True,True,True,eep:BOP27_nuoB-cydB-appC,False,True
ecoli_eep_092,eep__BOP27_nuoB-cydB-appC__2,EEP,eep,BOP27_nuoB-cydB-appC,2,Escherichia coli K-12 MG1655 del_nuoB del_cydB del_appC,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,True,True,True,True,True,True,eep:BOP27_nuoB-cydB-appC,False,True
ecoli_eep_101,eep__BOP27_ndh-cyoB__1,EEP,eep,BOP27_ndh-cyoB,1,Escherichia coli K-12 MG1655 del_ndh del_cyoB,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,True,True,True,True,True,True,eep:BOP27_ndh-cyoB,False,True
ecoli_eep_102,eep__BOP27_ndh-cyoB__2,EEP,eep,BOP27_ndh-cyoB,2,Escherichia coli K-12 MG1655 del_ndh del_cyoB,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,True,True,True,True,True,True,eep:BOP27_ndh-cyoB,False,True
ecoli_eep_111,eep__BOP27_nuoB-cyoB__1,EEP,eep,BOP27_nuoB-cyoB,1,Escherichia coli K-12 MG1655 del_nuoB del_cyoB,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,True,True,True,True,True,True,eep:BOP27_nuoB-cyoB,False,True
ecoli_eep_112,eep__BOP27_nuoB-cyoB__2,EEP,eep,BOP27_nuoB-cyoB,2,Escherichia coli K-12 MG1655 del_nuoB del_cyoB,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,True,True,True,True,True,True,eep:BOP27_nuoB-cyoB,False,True
ecoli_eep_121,eep__BOP27_ndh-cydB__1,EEP,eep,BOP27_ndh-cydB,1,Escherichia coli K-12 MG1655 del_ndh del_cydB,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,True,True,True,True,True,True,eep:BOP27_ndh-cydB,False,True
ecoli_eep_122,eep__BOP27_ndh-cydB__2,EEP,eep,BOP27_ndh-cydB,2,Escherichia coli K-12 MG1655 del_ndh del_cydB,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,True,True,True,True,True,True,eep:BOP27_ndh-cydB,False,True
ecoli_eep_123,eep__BOP27_nuoB-cydB__1,EEP,eep,BOP27_nuoB-cydB,1,Escherichia coli K-12 MG1655 del_nuoB del_cydB,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,True,True,True,True,True,True,eep:BOP27_nuoB-cydB,False,True
ecoli_eep_124,eep__BOP27_nuoB-cydB__2,EEP,eep,BOP27_nuoB-cydB,2,Escherichia coli K-12 MG1655 del_nuoB del_cydB,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,True,True,True,True,True,True,eep:BOP27_nuoB-cydB,False,True
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,DDB2,DDB2,PD-005_MG1655-del-fhuA_Batch_6h,1,Escherichia coli K-12 MG1655 del_fhuA,MG1655,Batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_MG1655-del-fhuA_Batch_6h,False,True
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,DDB2,DDB2,PD-005_MG1655-del-fhuA_Batch_6h,2,Escherichia coli K-12 MG1655 del_fhuA,MG1655,Batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_MG1655-del-fhuA_Batch_6h,False,True
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,DDB2,DDB2,PD-005_MG1655-del-fhuA_Batch_6h,3,Escherichia coli K-12 MG1655 del_fhuA,MG1655,Batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_MG1655-del-fhuA_Batch_6h,False,True
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,DDB2,DDB2,PD-005_MG1655-del-fhuA_Fed-batch_6h,1,Escherichia coli K-12 MG1655 del_fhuA,MG1655,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_MG1655-del-fhuA_Fed-batch_6h,False,True
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,DDB2,DDB2,PD-005_MG1655-del-fhuA_Fed-batch_6h,2,Escherichia coli K-12 MG1655 del_fhuA,MG1655,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_MG1655-del-fhuA_Fed-batch_6h,False,True
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,DDB2,DDB2,PD-005_MG1655-del-fhuA_Fed-batch_15h,1,Escherichia coli K-12 MG1655 del_fhuA,MG1655,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_MG1655-del-fhuA_Fed-batch_15h,False,True
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,DDB2,DDB2,PD-005_MG1655-del-fhuA_Fed-batch_15h,2,Escherichia coli K-12 MG1655 del_fhuA,MG1655,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_MG1655-del-fhuA_Fed-batch_15h,False,True
