Experiment	mRNA-sense	mRNA-antisense	rRNA-sense	rRNA-antisense	tRNA-sense	tRNA-antisense	ncRNA-sense	ncRNA-antisense	unannotated	total-reads	unaligned	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
ecoli_00546	6781814.0	169545.0	0.0	0.0	0.0	0.0	678181.0	0.0	847727.0	9001761.0	524494.0	ecoli_00546_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9001761.0	0.0	20-40	48.0	19.332574801522824	39.50799393585322	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	9024783	2591844	9024783	360991320	365599	357114860	1.0738374540418312	0.022	0.9772	0.0008	0.0	0.0
ecoli_00547	8187850.0	207287.0	103644.0	0.0	0.0	0.0	932793.0	0.0	932793.0	10993952.0	629585.0	ecoli_00547_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10993952.0	0.0	20-40	49.0	18.574989312757808	39.504934167440425	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	11032572	3173242	11032572	441302880	463778	436550546	1.0768871483458249	0.0211	0.9782	0.0007	0.0	0.0
ecoli_00548	7558189.0	198900.0	298350.0	0.0	0.0	0.0	895049.0	0.0	994498.0	10502478.0	557492.0	ecoli_00548_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10502478.0	0.0	20-40	48.0	18.108079062108192	39.50305537416979	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	10528671	3011793	10528671	421146840	435538	416642580	1.069522449699492	0.021	0.9779	0.0011	0.0	0.0
ecoli_00549	5437311.0	129460.0	6084610.0	0.0	0.0	0.0	647299.0	0.0	647299.0	13628964.0	682985.0	ecoli_00549_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13628964.0	0.0	20-40	49.0	15.407605143653312	39.49702802061845	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	13669253	3877243	13669253	546770120	580211	541010745	1.0533448682235964	0.0205	0.9784	0.0011	0.0	0.0
ecoli_00550	10777884.0	276356.0	0.0	0.0	0.0	0.0	1519958.0	0.0	1243602.0	14443530.0	625730.0	ecoli_00550_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14443530.0	0.0	20-40	51.0	17.25123549231172	39.57710919698993	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	14467655	4094457	14467655	578706200	616479	572585249	1.057695770323525	0.0204	0.9785	0.0011	0.0	0.0
ecoli_00551	8993528.0	119914.0	479655.0	0.0	0.0	0.0	1199137.0	0.0	1079223.0	12610489.0	739032.0	ecoli_00551_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12610489.0	0.0	20-40	50.0	18.177307927963028	39.48852586128896	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	12638346	4508862	12638346	505533840	515483	499066357	1.279337304106091	0.02	0.9791	0.0009	0.0	0.0
ecoli_00552	7097660.0	191829.0	383657.0	0.0	95914.0	0.0	671400.0	0.0	1150972.0	10350814.0	759382.0	ecoli_00552_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10350814.0	0.0	20-40	47.0	16.322549283278512	39.52374441275826	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	10369248	3037200	10369248	414769920	299707	410344777	1.066891012733035	0.0233	0.9759	0.0008	0.0	0.0
ecoli_00553	5534187.0	74786.0	149573.0	0.0	74786.0	0.0	523504.0	0.0	1047008.0	7998010.0	594166.0	ecoli_00553_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7998010.0	0.0	20-40	48.0	18.2954333648618	39.519851313014115	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8013221	2340082	8013221	320528840	237727	317117125	1.064401880342499	0.0226	0.9766	0.0007	0.0	0.0
ecoli_00554	7697258.0	197366.0	0.0	0.0	98683.0	0.0	789462.0	0.0	1085511.0	10551023.0	682743.0	ecoli_00554_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10551023.0	0.0	20-40	49.0	19.41734323076145	39.498540568056775	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	10574326	3715518	10574326	422973040	418703	417667329	1.2543851494648457	0.0237	0.9755	0.0009	0.0	0.0
ecoli_00555	6388419.0	161732.0	80866.0	0.0	0.0	0.0	646928.0	0.0	808661.0	8561027.0	474421.0	ecoli_00555_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8561027.0	0.0	20-40	50.0	21.28263439684121	39.57578909633155	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	8576273	2439757	8576273	343050920	355364	339410673	1.0611389702729843	0.0211	0.978	0.0008	0.0	0.0
ecoli_00556	10214142.0	252201.0	0.0	0.0	0.0	0.0	756603.0	0.0	1387106.0	13689863.0	1079811.0	ecoli_00556_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13689863.0	0.0	20-40	48.0	14.303241409174445	39.5311977190714	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	13711540	3992619	13711540	548461600	411571	542672533	1.05550999377167	0.0275	0.9713	0.0011	0.0	0.0
ecoli_00557	2814738.0	72173.0	36086.0	0.0	36086.0	0.0	252605.0	0.0	433037.0	3935757.0	291032.0	ecoli_00557_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3935757.0	0.0	20-40	47.0	24.366196537761606	39.496591634087174	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	3942340	1382838	3942340	157693600	116238	155760377	1.2259362459858865	0.0295	0.9694	0.0011	0.0	0.0
ecoli_00558	5069092.0	125163.0	62581.0	0.0	0.0	0.0	312907.0	0.0	625814.0	6832142.0	636585.0	ecoli_00558_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6832142.0	0.0	20-40	48.0	22.18760196450277	39.47045772760577	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6846724	2405850	6846724	273868960	225560	270478046	1.2381519979482158	0.0253	0.9738	0.0009	0.0	0.0
ecoli_00559	5377355.0	134434.0	134434.0	0.0	0.0	0.0	403302.0	0.0	672169.0	7337149.0	615455.0	ecoli_00559_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7337149.0	0.0	20-40	49.0	22.936896995337147	39.46669217157782	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7354086	2577555	7354086	294163440	253136	290521969	1.2379074027690185	0.0237	0.9753	0.001	0.0	0.0
ecoli_00560	3451662.0	87384.0	305844.0	0.0	0.0	0.0	218460.0	0.0	305844.0	4770304.0	401110.0	ecoli_00560_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4770304.0	0.0	20-40	51.0	29.873916810924296	39.51291657722443	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	4783083	1604502	4783083	191323320	757809	188332413	1.5632736249820458	0.0216	0.9775	0.0009	0.0	0.0
ecoli_00561	5914935.0	139175.0	0.0	0.0	0.0	0.0	347937.0	0.0	556700.0	7659933.0	701186.0	ecoli_00561_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7659933.0	0.0	20-40	51.0	24.21803130275703	39.51387995169149	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7679807	2583611	7679807	307192280	1174517	302424528	1.5520416072956005	0.0243	0.9748	0.0009	0.0	0.0
ecoli_00562	10403608.0	250689.0	125345.0	0.0	0.0	0.0	877413.0	0.0	752068.0	13384782.0	975659.0	ecoli_00562_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13384782.0	0.0	20-40	50.0	16.245534437911207	39.52380031292254	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	13415256	4076628	13415256	536610240	1935478	529271300	1.3676481462597507	0.03	0.9681	0.002	0.0	0.0
ecoli_00563	4686138.0	121718.0	121718.0	0.0	0.0	0.0	547730.0	0.0	608589.0	6452904.0	367011.0	ecoli_00563_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6452904.0	0.0	20-40	49.0	19.575079626289405	39.54399585055039	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6461620	2015559	6461620	258464800	537585	255250205	1.2437264184523389	0.027000000000000003	0.9706	0.0024	0.0	0.0
ecoli_00564	6793494.0	80875.0	0.0	80875.0	80875.0	0.0	485250.0	0.0	566125.0	9022597.0	935103.0	ecoli_00564_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9022597.0	0.0	20-101	51.0	18.684417644716717	99.78189804997385	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	9038676	2741484	9038676	912906276	3692961	905461177	0.8155381549814211	0.0139	0.9836	0.0025	0.0	0.0
ecoli_00565	6359753.0	85943.0	1031311.0	85943.0	85943.0	0.0	515656.0	0.0	515656.0	9625960.0	945755.0	ecoli_00565_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9625960.0	0.0	20-101	51.0	17.255819357961585	99.80076958557899	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	9647744	2894811	9647744	974422144	4785444	965592509	0.9061406346693204	0.0134	0.9841	0.0024	0.0	0.0
ecoli_00566	4018951.0	52194.0	0.0	0.0	0.0	0.0	730718.0	0.0	365359.0	5444963.0	277741.0	ecoli_00566_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5444963.0	0.0	20-40	49.0	21.359605096016125	39.47719350893661	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	5453837	1805247	5453837	218153480	613706	215023410	1.434801773503682	0.0164	0.9827	0.0009	0.0	0.0
ecoli_00567	8741843.0	113530.0	0.0	0.0	0.0	0.0	1589426.0	0.0	794713.0	11885774.0	646262.0	ecoli_00567_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11885774.0	0.0	20-40	49.0	16.101825128793987	39.477934966624815	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	11906645	3919778	11906645	476265800	1423393	469392588	1.443146243127262	0.0199	0.9791	0.0011	0.0	0.0
ecoli_00568	6271266.0	74658.0	0.0	0.0	74658.0	0.0	447948.0	0.0	597263.0	8939032.0	1473239.0	ecoli_00568_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8939032.0	0.0	20-150	50.0	23.763727628527693	147.41947651602544	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	8953995	2764431	8953995	1343099250	10309055	1324030554	1.4197533056473677	0.0124	0.9837	0.004	0.0	0.0
ecoli_00569	7553612.0	89924.0	0.0	0.0	89924.0	0.0	539544.0	0.0	719392.0	10675851.0	1683455.0	ecoli_00569_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10675851.0	0.0	20-150	50.0	21.817368699623803	147.22901134532506	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	10696260	3390345	10696260	1604439000	12574867	1579172570	1.5747828368669674	0.013	0.9831	0.0039	0.0	0.0
ecoli_00570	7156568.0	85197.0	0.0	0.0	85197.0	0.0	511183.0	0.0	681578.0	10159574.0	1639851.0	ecoli_00570_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10159574.0	0.0	20-150	51.0	23.83947122856215	147.80981997867232	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	10179752	3151316	10179752	1526962800	12070965	1504519108	1.4698257220149695	0.0116	0.9836	0.0048	0.0	0.0
ecoli_00571	8684658.0	104634.0	0.0	0.0	104634.0	0.0	732441.0	0.0	837075.0	12515560.0	2052118.0	ecoli_00571_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12515560.0	0.0	20-150	51.0	22.601096416703616	147.75586573832894	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	12536704	3904355	12536704	1880505600	14326027	1852776926	1.4745329128506717	0.0138	0.9813	0.0049	0.0	0.0
ecoli_00572	1784356.0	0.0	7043512.0	0.0	0.0	0.0	281740.0	0.0	187827.0	9804903.0	507468.0	ecoli_00572_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9804903.0	0.0	20-40	51.0	15.193730791171276	39.500084600530975	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	9819525	3166296	9819525	392781000	1145080	387416849	1.365684949119229	0.0192	0.9797	0.001	0.0	0.0
ecoli_00573	2726808.0	38406.0	345652.0	0.0	0.0	0.0	460869.0	0.0	268840.0	4016473.0	175898.0	ecoli_00573_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4016473.0	0.0	20-40	49.0	23.915797885689944	39.478406552216335	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	4021927	1333670	4021927	160877080	414777	158608774	1.4099621897662489	0.0167	0.9823	0.001	0.0	0.0
ecoli_00574	5894469.0	78593.0	157186.0	0.0	0.0	0.0	1100301.0	0.0	628743.0	8321065.0	461773.0	ecoli_00574_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8321065.0	0.0	20-40	50.0	18.331005200490306	39.59038224073481	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	8334442	2735326	8334442	333377680	770073	329010148	1.3100853062508564	0.0202	0.9788	0.001	0.0	0.0
ecoli_00575	6651827.0	87524.0	175048.0	0.0	0.0	0.0	1137813.0	0.0	700192.0	9259471.0	507067.0	ecoli_00575_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9259471.0	0.0	20-40	50.0	17.479178556166346	39.590898443334396	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	9273755	3032078	9273755	370950200	852310	366112265	1.3042006716804575	0.0185	0.9805	0.001	0.0	0.0
ecoli_00576	6390907.0	78900.0	315600.0	0.0	0.0	0.0	631201.0	0.0	473401.0	8642739.0	752730.0	ecoli_00576_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8642739.0	0.0	20-51	50.0	18.95096466893195	50.549641265344235	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8647674	2707216	8647674	441031374	595616	436934414	0.9289497848740348	0.015	0.9839	0.0011	0.0	0.0
ecoli_00577	9232028.0	116861.0	233722.0	0.0	0.0	0.0	1285472.0	0.0	701167.0	12497704.0	928454.0	ecoli_00577_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12497704.0	0.0	20-51	51.0	16.572549870080948	50.54816556705136	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	12505016	3964207	12505016	637755816	836603	631806992	0.9327745589700744	0.0152	0.9837	0.001	0.0	0.0
ecoli_00578	4134162.0	59059.0	590594.0	0.0	0.0	0.0	590594.0	0.0	531535.0	6301446.0	395502.0	ecoli_00578_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6301446.0	0.0	20-51	50.0	21.619167514092695	50.54215254720901	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6305696	2002413	6305696	321590496	456028	318528496	0.9521425658051784	0.0174	0.9816	0.0011	0.0	0.0
ecoli_00579	910077.0	0.0	3019801.0	0.0	0.0	0.0	82734.0	0.0	82734.0	4233557.0	138211.0	ecoli_00579_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4233557.0	0.0	20-51	53.0	20.74757628577204	50.53581728083501	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	4237752	1338800	4237752	216125352	347978	213985137	0.9902655936449326	0.0163	0.9821	0.0016	0.0	0.0
ecoli_00580	6677747.0	85612.0	0.0	0.0	0.0	0.0	1027346.0	0.0	770509.0	9133617.0	572403.0	ecoli_00580_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9133617.0	0.0	20-40	49.0	17.871091868886854	39.51895650978139	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	9151513	2909374	9151513	366060520	1098516	361113031	1.3515494650993776	0.0203	0.9788	0.0009	0.0	0.0
ecoli_00581	5493706.0	68671.0	0.0	0.0	0.0	0.0	618042.0	0.0	618042.0	7304454.0	505993.0	ecoli_00581_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7304454.0	0.0	20-40	48.0	19.341603128901337	39.48782167702064	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7316970	2413998	7316970	292678800	756921	288548412	1.411235798424758	0.0175	0.9817	0.0008	0.0	0.0
ecoli_00582	6234283.0	73345.0	0.0	73345.0	0.0	0.0	440067.0	0.0	513412.0	8272980.0	938528.0	ecoli_00582_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8272980.0	0.0	20-101	51.0	19.753324427704808	99.80680480310602	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8293032	2485616	8293032	837596232	4353002	829831678	0.9270044089692132	0.0175	0.9797	0.0028	0.0	0.0
ecoli_00583	6322002.0	74376.0	0.0	0.0	74376.0	0.0	446259.0	0.0	520636.0	8460768.0	1023119.0	ecoli_00583_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8460768.0	0.0	20-101	51.0	19.243758027324287	99.79830719859001	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8481812	2538969	8481812	856663012	4554220	848583513	0.9431362025468188	0.0155	0.9819	0.0026	0.0	0.0
ecoli_00584	8091579.0	204850.0	102425.0	0.0	0.0	0.0	819400.0	0.0	1024250.0	10791581.0	549077.0	ecoli_00584_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10791581.0	0.0	20-40	48.0	15.94355132098233	39.535185900935176	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	10809687	3426842	10809687	432387480	1018512	426807662	1.2904670597770314	0.0243	0.9747	0.0009	0.0	0.0
ecoli_00585	6883539.0	169964.0	84982.0	0.0	0.0	0.0	679856.0	0.0	764838.0	9017591.0	434412.0	ecoli_00585_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9017591.0	0.0	20-40	48.0	17.18760406313881	39.53251217536923	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	9034825	2858878	9034825	361393000	951793	356642223	1.3145736082325892	0.0242	0.9745	0.0013	0.0	0.0
ecoli_00586	7794482.0	93909.0	0.0	0.0	93909.0	0.0	563457.0	0.0	845185.0	11230023.0	1839081.0	ecoli_00586_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11230023.0	0.0	20-150	51.0	21.962811112904333	147.62702142284132	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	11246426	3571525	11246426	1686963900	12526660	1660882675	1.5460452354671017	0.0125	0.9835	0.004	0.0	0.0
ecoli_00587	9988560.0	114811.0	0.0	0.0	114811.0	0.0	574055.0	0.0	803677.0	12690898.0	1094984.0	ecoli_00587_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12690898.0	0.0	20-101	51.0	20.780945184872788	99.79308414581853	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	12716262	3832401	12716262	1284342462	5879241	1273246884	0.8639111707575078	0.0104	0.9876	0.0021	0.0	0.0
ecoli_00588	9492848.0	110382.0	0.0	0.0	110382.0	0.0	551910.0	0.0	772674.0	12686074.0	1647878.0	ecoli_00588_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12686074.0	0.0	20-101	52.0	18.93596042067027	99.80470159641196	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	12730450	3750766	12730450	1285775450	10422164	1270193830	1.211846127564498	0.0136	0.9834	0.0031	0.0	0.0
ecoli_00589	7340264.0	85352.0	0.0	0.0	85352.0	0.0	426760.0	0.0	597463.0	9701064.0	1165873.0	ecoli_00589_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9701064.0	0.0	20-101	51.0	19.389338192759077	99.80450886624395	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	9731393	2897500	9731393	982870693	6875093	971984957	1.1075450796862858	0.0135	0.9839	0.0026	0.0	0.0
ecoli_00590	4492732.0	123089.0	123089.0	0.0	0.0	0.0	738531.0	0.0	676987.0	6415971.0	261543.0	ecoli_00590_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6415971.0	0.0	20-40	49.0	22.639795066468864	39.498515813116995	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6421786	2030591	6421786	256871440	662629	253486212	1.317868580485242	0.0331	0.9653	0.0017	0.0	0.0
ecoli_00591	6352391.0	178941.0	178941.0	0.0	0.0	0.0	1163114.0	0.0	894703.0	9353028.0	584938.0	ecoli_00591_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9353028.0	0.0	20-40	48.0	18.32317528720322	39.51477671188411	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	9358344	2964726	9358344	374333760	721946	369646115	1.2522634880701116	0.0334	0.9647	0.0019	0.0	0.0
ecoli_00592	3552787.0	46747.0	93494.0	0.0	0.0	0.0	514219.0	0.0	420725.0	4850868.0	222896.0	ecoli_00592_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4850868.0	0.0	20-40	51.0	22.453354243647304	39.57604329781804	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	4853733	1522928	4853733	194149320	382155	191735101	1.24348568411159	0.0208	0.978	0.0012	0.0	0.0
ecoli_00593	7206202.0	96083.0	288248.0	0.0	0.0	0.0	864744.0	0.0	1056910.0	10070158.0	557971.0	ecoli_00593_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10070158.0	0.0	20-40	50.0	18.04424548628885	39.568673202545575	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	10076507	3177859	10076507	403060280	823800	398017386	1.2511513166219208	0.021	0.9781	0.0009	0.0	0.0
ecoli_00594	4137023.0	53039.0	106078.0	0.0	0.0	0.0	371271.0	0.0	583426.0	5531608.0	280771.0	ecoli_00594_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5531608.0	0.0	20-40	48.0	21.67480960358652	39.5144695719581	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	5535046	1750789	5535046	221401840	449153	218618603	1.2570975019900466	0.0187	0.9802	0.0012	0.0	0.0
ecoli_00595	6955774.0	88048.0	176096.0	0.0	0.0	0.0	616334.0	0.0	880478.0	9159133.0	442403.0	ecoli_00595_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9159133.0	0.0	20-40	48.0	17.107345876728054	39.517912776242035	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	9164608	2881863	9164608	366584320	745305	362012826	1.2470511559250543	0.0179	0.9811	0.001	0.0	0.0
ecoli_00596	4763291.0	62675.0	250700.0	0.0	0.0	0.0	438724.0	0.0	752099.0	6488458.0	220969.0	ecoli_00596_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6488458.0	0.0	20-40	50.0	20.94877541554197	39.56622575040171	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	6492235	2058622	6492235	259689400	488103	256452972	1.2462688118960574	0.0186	0.9805	0.0009	0.0	0.0
ecoli_00597	4105064.0	115636.0	462542.0	0.0	0.0	0.0	462542.0	0.0	693814.0	6006587.0	166989.0	ecoli_00597_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6006587.0	0.0	20-40	50.0	22.378033625759784	39.56792484650601	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	6009600	1889732	6009600	240384000	460934	237392084	1.2446402422790204	0.0233	0.9755	0.0011	0.0	0.0
ecoli_00598	8704025.0	110178.0	220355.0	0.0	0.0	0.0	1211953.0	0.0	771243.0	11664784.0	647030.0	ecoli_00598_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11664784.0	0.0	20-40	51.0	16.735714290880054	39.591282187479855	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	11681347	3664216	11681347	467253880	1027288	461374130	1.2583630124162908	0.0216	0.9776	0.0008	0.0	0.0
ecoli_00599	6965956.0	201912.0	706691.0	0.0	0.0	0.0	1514338.0	0.0	706691.0	10586338.0	490750.0	ecoli_00599_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10586338.0	0.0	20-40	50.0	16.955293638932545	39.59763111663353	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	10601137	3445370	10601137	424045480	956107	418538558	1.2986630585002343	0.0258	0.9728	0.0014	0.0	0.0
ecoli_00600	5328797.0	83262.0	2164824.0	0.0	0.0	0.0	249787.0	0.0	416312.0	8654312.0	411330.0	ecoli_00600_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8654312.0	0.0	20-40	51.0	20.50663819636043	39.50802709678135	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8666572	2925279	8666572	346662880	721998	341837772	1.3918732804619864	0.0235	0.9757	0.0008	0.0	0.0
ecoli_00601	4239144.0	105979.0	105979.0	0.0	52989.0	0.0	317936.0	0.0	529893.0	5669535.0	317615.0	ecoli_00601_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5669535.0	0.0	20-40	50.0	24.818134496609396	39.51823315315983	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	5677748	1887133	5677748	227109920	510807	223967992	1.383439349544925	0.0236	0.9756	0.0008	0.0	0.0
ecoli_00602	7619969.0	192911.0	96455.0	0.0	96455.0	0.0	578732.0	0.0	1061008.0	10404308.0	758778.0	ecoli_00602_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10404308.0	0.0	20-40	49.0	19.00207902962258	39.513019222422095	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	10429285	3305151	10429285	417171400	1458220	411299707	1.4075013291898726	0.0313	0.9677	0.0009	0.0	0.0
ecoli_00603	6914685.0	175055.0	87528.0	0.0	87528.0	0.0	525166.0	0.0	962804.0	9381186.0	628420.0	ecoli_00603_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9381186.0	0.0	20-40	48.0	19.792256585593726	39.473776876399214	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	9404842	3117944	9404842	376193680	1368618	370495895	1.5145881770262597	0.0281	0.9708	0.0011	0.0	0.0
