,sample_id,study,project_id,condition_id,rep_id,contact,creator,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Temperature (C),pH,Antibiotic for selection,Culture Type,Growth Rate (1/hr),Evolved Sample,Isolate Type,Sequencing Machine,Additional Details,Biological Replicates,R1,R2,BAM,alignment,DOI,GEO,Published,Platform,LibraryLayout,Unnamed: 36,Unnamed: 37,Unnamed: 38,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates
ecoli_00552,ros_tale__13_87_0pq__1,ROS TALE,ros_tale,13_87_0pq,1,Kevin Rychel,Justin Tan,1/21/20,Escherichia Coli ERS.13.87,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_0pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_0pq__1__R2.fastq.gz,,99.51,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:13_87_0pq,True,True
ecoli_00553,ros_tale__13_87_0pq__2,ROS TALE,ros_tale,13_87_0pq,2,Kevin Rychel,Justin Tan,1/21/20,Escherichia Coli ERS.13.87,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_0pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_0pq__2__R2.fastq.gz,,99.48,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:13_87_0pq,True,True
ecoli_00554,ros_tale__13_87_250pq__1,ROS TALE,ros_tale,13_87_250pq,1,Kevin Rychel,Justin Tan,10/30/19,Escherichia Coli ERS.13.87,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_250pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_250pq__1__R2.fastq.gz,,99.57,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:13_87_250pq,True,True
ecoli_00555,ros_tale__13_87_250pq__2,ROS TALE,ros_tale,13_87_250pq,2,Kevin Rychel,Justin Tan,10/30/19,Escherichia Coli ERS.13.87,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_250pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_250pq__2__R2.fastq.gz,,99.61,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:13_87_250pq,True,True
ecoli_00556,ros_tale__13_87_750pq__1,ROS TALE,ros_tale,13_87_750pq,1,Kevin Rychel,Justin Tan,1/21/20,Escherichia Coli ERS.13.87,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_750pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_750pq__1__R2.fastq.gz,,99.52,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:13_87_750pq,True,True
ecoli_00557,ros_tale__13_87_750pq__2,ROS TALE,ros_tale,13_87_750pq,2,Kevin Rychel,Justin Tan,1/21/20,Escherichia Coli ERS.13.87,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_750pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_750pq__2__R2.fastq.gz,,98.84,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:13_87_750pq,True,True
ecoli_00558,ros_tale__14_27_0pq__1,ROS TALE,ros_tale,14_27_0pq,1,Kevin Rychel,Justin Tan,8/26/19,Escherichia Coli ERS.14.27,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/14_27/ers2__14_27_0pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/14_27/ers2__14_27_0pq__1__R2.fastq.gz,,99.52,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:14_27_0pq,True,True
ecoli_00559,ros_tale__14_27_0pq__2,ROS TALE,ros_tale,14_27_0pq,2,Kevin Rychel,Justin Tan,8/26/19,Escherichia Coli ERS.14.27,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/14_27/ers2__14_27_0pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/14_27/ers2__14_27_0pq__2__R2.fastq.gz,,99.47,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:14_27_0pq,True,True
ecoli_00560,ros_tale__14_27_250pq__1,ROS TALE,ros_tale,14_27_250pq,1,Kevin Rychel,Justin Tan,8/26/19,Escherichia Coli ERS.14.27,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/14_27/ers2__14_27_250pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/14_27/ers2__14_27_250pq__1__R2.fastq.gz,,99.44,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:14_27_250pq,True,True
ecoli_00561,ros_tale__14_27_250pq__2,ROS TALE,ros_tale,14_27_250pq,2,Kevin Rychel,Justin Tan,8/26/19,Escherichia Coli ERS.14.27,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/14_27/ers2__14_27_250pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/14_27/ers2__14_27_250pq__2__R2.fastq.gz,,99.43,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:14_27_250pq,True,True
ecoli_00562,ros_tale__14_27_750pq__1,ROS TALE,ros_tale,14_27_750pq,1,Kevin Rychel,Justin Tan,9/20/19,Escherichia Coli ERS.14.27,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/14_27/ers2__14_27_750pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/14_27/ers2__14_27_750pq__1__R2.fastq.gz,,99.47,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:14_27_750pq,True,True
ecoli_00563,ros_tale__14_27_750pq__2,ROS TALE,ros_tale,14_27_750pq,2,Kevin Rychel,Justin Tan,1/21/20,Escherichia Coli ERS.14.27,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/14_27/ers2__14_27_750pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/14_27/ers2__14_27_750pq__2__R2.fastq.gz,,99.63,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:14_27_750pq,True,True
ecoli_00564,ros_tale__16_28_250pq__1,ROS TALE,ros_tale,16_28_250pq,1,Kevin Rychel,Justin Tan,11/28/17,Escherichia Coli ERS.16.28,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7.0,,Batch,,Midpoint,Clonal,HiSeq,,2,s3://precise-db/raw_data/ers2/16_28/ROSHRS_16-28A_RNA_rerun_S93_L004_R1_001.fastq.gz,s3://precise-db/raw_data/ers2/16_28/ROSHRS_16-28A_RNA_rerun_S93_L004_R2_001.fastq.gz,,99.58,,,1.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:16_28_250pq,True,True
ecoli_00565,ros_tale__16_28_250pq__2,ROS TALE,ros_tale,16_28_250pq,2,Kevin Rychel,Justin Tan,11/28/17,Escherichia Coli ERS.16.28,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7.0,,Batch,,Midpoint,Clonal,HiSeq,,2,s3://precise-db/raw_data/ers2/16_28/ROSHRS_16-28B_RNA_rerun_S89_L004_R1_001.fastq.gz,s3://precise-db/raw_data/ers2/16_28/ROSHRS_16-28B_RNA_rerun_S89_L004_R2_001.fastq.gz,,99.43,,,1.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:16_28_250pq,True,True
ecoli_00566,ros_tale__16_32_0pq__1,ROS TALE,ros_tale,16_32_0pq,1,Kevin Rychel,Justin Tan,9/20/19,Escherichia Coli ERS.16.32,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,4,s3://precise-db/raw_data/ers2/16_32/ers2__16_32_0pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/16_32/ers2__16_32_0pq__1__R2.fastq.gz,,99.46,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:16_32_0pq,True,True
ecoli_00567,ros_tale__16_32_0pq__2,ROS TALE,ros_tale,16_32_0pq,2,Kevin Rychel,Justin Tan,9/20/19,Escherichia Coli ERS.16.32,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,4,s3://precise-db/raw_data/ers2/16_32/ers2__16_32_0pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/16_32/ers2__16_32_0pq__2__R2.fastq.gz,,99.43,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:16_32_0pq,True,True
ecoli_00568,ros_tale__16_32_0pq__3,ROS TALE,ros_tale,16_32_0pq,3,Kevin Rychel,Justin Tan,11/28/17,Escherichia Coli ERS.16.32,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7.0,,Batch,,Endpoint,Clonal,HiSeq,,4,s3://precise-db/raw_data/ers2/16_32/ERS_HRS_16_32A_0PQ_S0_L000_R1_001.fastq.gz,s3://precise-db/raw_data/ers2/16_32/ERS_HRS_16_32A_0PQ_S0_L000_R2_001.fastq.gz,,98.38,,,1.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:16_32_0pq,True,True
ecoli_00569,ros_tale__16_32_0pq__4,ROS TALE,ros_tale,16_32_0pq,4,Kevin Rychel,Justin Tan,11/28/17,Escherichia Coli ERS.16.32,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7.0,,Batch,,Endpoint,Clonal,HiSeq,,4,s3://precise-db/raw_data/ers2/16_32/ERS_HRS_16_32B_0PQ_S0_L000_R1_001.fastq.gz,s3://precise-db/raw_data/ers2/16_32/ERS_HRS_16_32B_0PQ_S0_L000_R2_001.fastq.gz,,98.14,,,1.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:16_32_0pq,True,True
ecoli_00570,ros_tale__16_32_250pq__1,ROS TALE,ros_tale,16_32_250pq,1,Kevin Rychel,Justin Tan,11/28/17,Escherichia Coli ERS.16.32,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7.0,,Batch,,Endpoint,Clonal,HiSeq,,2,s3://precise-db/raw_data/ers2/16_32/ERS_HRS_16_32A_PQ_S0_L000_R1_001.fastq.gz,s3://precise-db/raw_data/ers2/16_32/ERS_HRS_16_32A_PQ_S0_L000_R2_001.fastq.gz,,98.28,,,1.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:16_32_250pq,True,True
ecoli_00571,ros_tale__16_32_250pq__2,ROS TALE,ros_tale,16_32_250pq,2,Kevin Rychel,Justin Tan,11/28/17,Escherichia Coli ERS.16.32,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7.0,,Batch,,Endpoint,Clonal,HiSeq,,2,s3://precise-db/raw_data/ers2/16_32/ERS_HRS_16_32B_PQ_S0_L000_R1_001.fastq.gz,s3://precise-db/raw_data/ers2/16_32/ERS_HRS_16_32B_PQ_S0_L000_R2_001.fastq.gz,,98.22,,,1.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:16_32_250pq,True,True
ecoli_00572,ros_tale__16_32_750pq__1,ROS TALE,ros_tale,16_32_750pq,1,Kevin Rychel,Justin Tan,9/20/19,Escherichia Coli ERS.16.32,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/16_32/ers2__16_32_750pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/16_32/ers2__16_32_750pq__1__R2.fastq.gz,,99.62,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:16_32_750pq,True,True
ecoli_00573,ros_tale__16_32_750pq__2,ROS TALE,ros_tale,16_32_750pq,2,Kevin Rychel,Justin Tan,9/20/19,Escherichia Coli ERS.16.32,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/16_32/ers2__16_32_750pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/16_32/ers2__16_32_750pq__2__R2.fastq.gz,,99.56,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:16_32_750pq,True,True
ecoli_00574,ros_tale__17_104_0pq__1,ROS TALE,ros_tale,17_104_0pq,1,Kevin Rychel,Justin Tan,1/21/20,Escherichia Coli ERS.17.104,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/17_104/ers2__17_104_0pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/17_104/ers2__17_104_0pq__1__R2.fastq.gz,,99.56,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:17_104_0pq,True,True
ecoli_00575,ros_tale__17_104_0pq__2,ROS TALE,ros_tale,17_104_0pq,2,Kevin Rychel,Justin Tan,1/21/20,Escherichia Coli ERS.17.104,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/17_104/ers2__17_104_0pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/17_104/ers2__17_104_0pq__2__R2.fastq.gz,,99.54,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:17_104_0pq,True,True
ecoli_00576,ros_tale__17_104_250pq__1,ROS TALE,ros_tale,17_104_250pq,1,Kevin Rychel,Justin Tan,1/16/20,Escherichia Coli ERS.17.104,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7.0,,Batch,,Endpoint,Clonal,NovaSeq,,4,s3://precise-db/raw_data/ers2/17_104/ers2__17_104_250pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/17_104/ers2__17_104_250pq__1__R2.fastq.gz,,99.51,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:17_104_250pq,True,True
ecoli_00577,ros_tale__17_104_250pq__2,ROS TALE,ros_tale,17_104_250pq,2,Kevin Rychel,Justin Tan,1/16/20,Escherichia Coli ERS.17.104,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7.0,,Batch,,Endpoint,Clonal,NovaSeq,,4,s3://precise-db/raw_data/ers2/17_104/ers2__17_104_250pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/17_104/ers2__17_104_250pq__2__R2.fastq.gz,,99.47,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:17_104_250pq,True,True
ecoli_00578,ros_tale__17_104_250pq__3,ROS TALE,ros_tale,17_104_250pq,3,Kevin Rychel,Justin Tan,1/16/20,Escherichia Coli ERS.17.104,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7.0,,Batch,,Endpoint,Clonal,NovaSeq,Spacer development test,4,s3://precise-db/raw_data/ers2/17_104/ers2__17_104_250pq__3__R1.fastq.gz,s3://precise-db/raw_data/ers2/17_104/ers2__17_104_250pq__3__R2.fastq.gz,,99.46,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:17_104_250pq,True,True
ecoli_00579,ros_tale__17_104_250pq__4,ROS TALE,ros_tale,17_104_250pq,4,Kevin Rychel,Justin Tan,1/16/20,Escherichia Coli ERS.17.104,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7.0,,Batch,,Endpoint,Clonal,NovaSeq,Spacer development test,4,s3://precise-db/raw_data/ers2/17_104/ers2__17_104_250pq__4__R1.fastq.gz,s3://precise-db/raw_data/ers2/17_104/ers2__17_104_250pq__4__R2.fastq.gz,,99.44,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:17_104_250pq,True,True
ecoli_00580,ros_tale__17_104_750pq__1,ROS TALE,ros_tale,17_104_750pq,1,Kevin Rychel,Justin Tan,1/21/20,Escherichia Coli ERS.17.104,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/17_104/ers2__17_104_750pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/17_104/ers2__17_104_750pq__1__R2.fastq.gz,,99.53,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:17_104_750pq,True,True
ecoli_00581,ros_tale__17_104_750pq__2,ROS TALE,ros_tale,17_104_750pq,2,Kevin Rychel,Justin Tan,1/21/20,Escherichia Coli ERS.17.104,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/17_104/ers2__17_104_750pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/17_104/ers2__17_104_750pq__2__R2.fastq.gz,,99.53,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:17_104_750pq,True,True
ecoli_00582,ros_tale__18_24_250pq__1,ROS TALE,ros_tale,18_24_250pq,1,Kevin Rychel,Justin Tan,11/28/17,Escherichia Coli ERS.18.24,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7.0,,Batch,,Midpoint,Clonal,HiSeq,,2,s3://precise-db/raw_data/ers2/18_24/ROSHRS_18-24A_RNA_rerun_S86_L004_R1_001.fastq.gz,s3://precise-db/raw_data/ers2/18_24/ROSHRS_18-24A_RNA_rerun_S86_L004_R2_001.fastq.gz,,99.39,,,1.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:18_24_250pq,True,True
ecoli_00583,ros_tale__18_24_250pq__2,ROS TALE,ros_tale,18_24_250pq,2,Kevin Rychel,Justin Tan,11/28/17,Escherichia Coli ERS.18.24,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7.0,,Batch,,Midpoint,Clonal,HiSeq,,2,s3://precise-db/raw_data/ers2/18_24/ROSHRS_18-24B_RNA_rerun_S87_L004_R1_001.fastq.gz,s3://precise-db/raw_data/ers2/18_24/ROSHRS_18-24B_RNA_rerun_S87_L004_R2_001.fastq.gz,,99.37,,,1.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:18_24_250pq,True,True
ecoli_00584,ros_tale__18_36_0pq__1,ROS TALE,ros_tale,18_36_0pq,1,Kevin Rychel,Justin Tan,1/21/20,Escherichia Coli ERS.18.36,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,4,s3://precise-db/raw_data/ers2/18_36/ers2__18_36_0pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/18_36/ers2__18_36_0pq__1__R2.fastq.gz,,99.01,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:18_36_0pq,True,True
ecoli_00585,ros_tale__18_36_0pq__2,ROS TALE,ros_tale,18_36_0pq,2,Kevin Rychel,Justin Tan,1/21/20,Escherichia Coli ERS.18.36,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,4,s3://precise-db/raw_data/ers2/18_36/ers2__18_36_0pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/18_36/ers2__18_36_0pq__2__R2.fastq.gz,,98.97,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:18_36_0pq,True,True
ecoli_00586,ros_tale__18_36_0pq__3,ROS TALE,ros_tale,18_36_0pq,3,Kevin Rychel,Justin Tan,11/28/17,Escherichia Coli ERS.18.36,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7.0,,Batch,,Endpoint,Clonal,HiSeq,,4,s3://precise-db/raw_data/ers2/18_36/ERS_HRS_18_36A_0PQ_S0_L000_R1_001.fastq.gz,s3://precise-db/raw_data/ers2/18_36/ERS_HRS_18_36A_0PQ_S0_L000_R2_001.fastq.gz,,97.89,,,1.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:18_36_0pq,True,True
ecoli_00587,ros_tale__18_36_0pq__4,ROS TALE,ros_tale,18_36_0pq,4,Kevin Rychel,Justin Tan,11/28/17,Escherichia Coli ERS.18.36,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7.0,,Batch,,Endpoint,Clonal,HiSeq,,4,s3://precise-db/raw_data/ers2/18_36/ERS_HRS_18_36B_0PQ_S46_L004_R1_001.fastq.gz,s3://precise-db/raw_data/ers2/18_36/ERS_HRS_18_36B_0PQ_S46_L004_R2_001.fastq.gz,,99.6,,,1.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:18_36_0pq,True,True
ecoli_00588,ros_tale__18_36_250pq__1,ROS TALE,ros_tale,18_36_250pq,1,Kevin Rychel,Justin Tan,11/28/17,Escherichia Coli ERS.18.36,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7.0,,Batch,,Endpoint,Clonal,HiSeq,,2,s3://precise-db/raw_data/ers2/18_36/ERS_HRS_18_36A_PQ_S46_L004_R1_001.fastq.gz,s3://precise-db/raw_data/ers2/18_36/ERS_HRS_18_36A_PQ_S46_L004_R2_001.fastq.gz,,99.4,,,1.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:18_36_250pq,True,True
ecoli_00589,ros_tale__18_36_250pq__2,ROS TALE,ros_tale,18_36_250pq,2,Kevin Rychel,Justin Tan,11/28/17,Escherichia Coli ERS.18.36,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7.0,,Batch,,Endpoint,Clonal,HiSeq,,2,s3://precise-db/raw_data/ers2/18_36/ERS_HRS_18_36B_PQ_S46_L004_R1_001.fastq.gz,s3://precise-db/raw_data/ers2/18_36/ERS_HRS_18_36B_PQ_S46_L004_R2_001.fastq.gz,,99.37,,,1.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:18_36_250pq,True,True
ecoli_00590,ros_tale__18_36_750pq__1,ROS TALE,ros_tale,18_36_750pq,1,Kevin Rychel,Justin Tan,1/20/20,Escherichia Coli ERS.18.36,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/18_36/ers2__18_36_750pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/18_36/ers2__18_36_750pq__1__R2.fastq.gz,,99.31,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:18_36_750pq,True,True
ecoli_00591,ros_tale__18_36_750pq__2,ROS TALE,ros_tale,18_36_750pq,2,Kevin Rychel,Justin Tan,1/20/20,Escherichia Coli ERS.18.36,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/18_36/ers2__18_36_750pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/18_36/ers2__18_36_750pq__2__R2.fastq.gz,,99.48,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:18_36_750pq,True,True
ecoli_00592,ros_tale__19_91_0pq__1,ROS TALE,ros_tale,19_91_0pq,1,Kevin Rychel,Justin Tan,1/20/20,Escherichia Coli ERS.19.91,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/19_91/ers2__19_91_0pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/19_91/ers2__19_91_0pq__1__R2.fastq.gz,,99.25,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:19_91_0pq,True,True
ecoli_00593,ros_tale__19_91_0pq__2,ROS TALE,ros_tale,19_91_0pq,2,Kevin Rychel,Justin Tan,1/20/20,Escherichia Coli ERS.19.91,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/19_91/ers2__19_91_0pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/19_91/ers2__19_91_0pq__2__R2.fastq.gz,,99.31,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:19_91_0pq,True,True
ecoli_00594,ros_tale__19_91_250pq__1,ROS TALE,ros_tale,19_91_250pq,1,Kevin Rychel,Justin Tan,1/20/20,Escherichia Coli ERS.19.91,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/19_91/ers2__19_91_250pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/19_91/ers2__19_91_250pq__1__R2.fastq.gz,,99.53,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:19_91_250pq,True,True
ecoli_00595,ros_tale__19_91_250pq__2,ROS TALE,ros_tale,19_91_250pq,2,Kevin Rychel,Justin Tan,1/20/20,Escherichia Coli ERS.19.91,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/19_91/ers2__19_91_250pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/19_91/ers2__19_91_250pq__2__R2.fastq.gz,,99.5,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:19_91_250pq,True,True
ecoli_00596,ros_tale__19_91_750pq__1,ROS TALE,ros_tale,19_91_750pq,1,Kevin Rychel,Justin Tan,1/20/20,Escherichia Coli ERS.19.91,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7.0,,Batch,,Endpoint,Clonal,NextSeq,,4,s3://precise-db/raw_data/ers2/19_91/ers2__19_91_750pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/19_91/ers2__19_91_750pq__1__R2.fastq.gz,,99.51,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,ros_tale:19_91_750pq,True,True
