,sample_id,study,project_id,project,condition_id,condition,rep_id,contact,creator,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Temperature (C),pH,Antibiotic for selection,Culture Type,Growth Rate (1/hr),Evolved Sample,Isolate Type,Sequencing Machine,Additional Details,Biological Replicates,R1,R2,BAM,alignment,DOI,GEO,Published,SRX,Run,Notes,LibraryLayout,Platform,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates
ecoli_00517,ros_tale__1_112_0pq__1,ROS TALE,ros_tale,ros_tale,1_112_0pq,1_112_0pq,1,Kevin Rychel,Justin Tan,8/26/19,Escherichia Coli ERS.1.112,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/1_112/ers2__1_112_0pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/1_112/ers2__1_112_0pq__1__R2.fastq.gz,,97.57,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:1_112_0pq,TRUE,TRUE
ecoli_00518,ros_tale__1_112_0pq__2,ROS TALE,ros_tale,ros_tale,1_112_0pq,1_112_0pq,2,Kevin Rychel,Justin Tan,8/26/19,Escherichia Coli ERS.1.112,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/1_112/ers2__1_112_0pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/1_112/ers2__1_112_0pq__2__R2.fastq.gz,,98.46,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:1_112_0pq,TRUE,TRUE
ecoli_00519,ros_tale__1_112_250pq__1,ROS TALE,ros_tale,ros_tale,1_112_250pq,1_112_250pq,1,Kevin Rychel,Justin Tan,8/26/19,Escherichia Coli ERS.1.112,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/1_112/ers2__1_112_250pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/1_112/ers2__1_112_250pq__1__R2.fastq.gz,,98.12,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:1_112_250pq,TRUE,TRUE
ecoli_00520,ros_tale__1_112_250pq__2,ROS TALE,ros_tale,ros_tale,1_112_250pq,1_112_250pq,2,Kevin Rychel,Justin Tan,8/26/19,Escherichia Coli ERS.1.112,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/1_112/ers2__1_112_250pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/1_112/ers2__1_112_250pq__2__R2.fastq.gz,,97.9,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:1_112_250pq,TRUE,TRUE
ecoli_00521,ros_tale__1_112_750pq__1,ROS TALE,ros_tale,ros_tale,1_112_750pq,1_112_750pq,1,Kevin Rychel,Justin Tan,9/5/19,Escherichia Coli ERS.1.112,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,3,s3://precise-db/raw_data/ers2/1_112/ers2__1_112_750pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/1_112/ers2__1_112_750pq__1__R2.fastq.gz,,97.64,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:1_112_750pq,TRUE,TRUE
ecoli_00522,ros_tale__1_112_750pq__2,ROS TALE,ros_tale,ros_tale,1_112_750pq,1_112_750pq,2,Kevin Rychel,Justin Tan,1/21/20,Escherichia Coli ERS.1.112,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,3,s3://precise-db/raw_data/ers2/1_112/ers2__1_112_750pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/1_112/ers2__1_112_750pq__2__R2.fastq.gz,,96.9,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:1_112_750pq,TRUE,TRUE
ecoli_00523,ros_tale__1_112_750pq__3,ROS TALE,ros_tale,ros_tale,1_112_750pq,1_112_750pq,3,Kevin Rychel,Justin Tan,1/21/20,Escherichia Coli ERS.1.112,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,3,s3://precise-db/raw_data/ers2/1_112/ers2__1_112_750pq__3__R1.fastq.gz,s3://precise-db/raw_data/ers2/1_112/ers2__1_112_750pq__3__R2.fastq.gz,,97.58,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:1_112_750pq,TRUE,TRUE
ecoli_00524,ros_tale__3_76_0pq__1,ROS TALE,ros_tale,ros_tale,3_76_0pq,3_76_0pq,1,Kevin Rychel,Justin Tan,1/16/20,Escherichia Coli ERS.3.76,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7,,Batch,,Endpoint,Clonal,NovaSeq,,4,s3://precise-db/raw_data/ers2/3_76/ers2__3_76_0pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/3_76/ers2__3_76_0pq__1__R2.fastq.gz,,99.2,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:3_76_0pq,TRUE,TRUE
ecoli_00525,ros_tale__3_76_0pq__2,ROS TALE,ros_tale,ros_tale,3_76_0pq,3_76_0pq,2,Kevin Rychel,Justin Tan,1/16/20,Escherichia Coli ERS.3.76,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7,,Batch,,Endpoint,Clonal,NovaSeq,,4,s3://precise-db/raw_data/ers2/3_76/ers2__3_76_0pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/3_76/ers2__3_76_0pq__2__R2.fastq.gz,,99.39,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:3_76_0pq,TRUE,TRUE
ecoli_00526,ros_tale__3_76_0pq__3,ROS TALE,ros_tale,ros_tale,3_76_0pq,3_76_0pq,3,Kevin Rychel,Justin Tan,1/16/20,Escherichia Coli ERS.3.76,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7,,Batch,,Endpoint,Clonal,NovaSeq,Spacer development test,4,s3://precise-db/raw_data/ers2/3_76/ers2__3_76_0pq__3__R1.fastq.gz,s3://precise-db/raw_data/ers2/3_76/ers2__3_76_0pq__3__R2.fastq.gz,,99.01,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:3_76_0pq,TRUE,TRUE
ecoli_00527,ros_tale__3_76_0pq__4,ROS TALE,ros_tale,ros_tale,3_76_0pq,3_76_0pq,4,Kevin Rychel,Justin Tan,1/16/20,Escherichia Coli ERS.3.76,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7,,Batch,,Endpoint,Clonal,NovaSeq,Spacer development test,4,s3://precise-db/raw_data/ers2/3_76/ers2__3_76_0pq__4__R1.fastq.gz,s3://precise-db/raw_data/ers2/3_76/ers2__3_76_0pq__4__R2.fastq.gz,,99.51,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:3_76_0pq,TRUE,TRUE
ecoli_00528,ros_tale__3_76_250pq__1,ROS TALE,ros_tale,ros_tale,3_76_250pq,3_76_250pq,1,Kevin Rychel,Justin Tan,8/26/19,Escherichia Coli ERS.3.76,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/3_76/ers2__3_76_250pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/3_76/ers2__3_76_250pq__1__R2.fastq.gz,,99.45,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:3_76_250pq,TRUE,TRUE
ecoli_00529,ros_tale__3_76_250pq__2,ROS TALE,ros_tale,ros_tale,3_76_250pq,3_76_250pq,2,Kevin Rychel,Justin Tan,8/26/19,Escherichia Coli ERS.3.76,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/3_76/ers2__3_76_250pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/3_76/ers2__3_76_250pq__2__R2.fastq.gz,,99.51,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:3_76_250pq,TRUE,TRUE
ecoli_00530,ros_tale__3_76_750pq__1,ROS TALE,ros_tale,ros_tale,3_76_750pq,3_76_750pq,1,Kevin Rychel,Justin Tan,8/26/19,Escherichia Coli ERS.3.76,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/3_76/ers2__3_76_750pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/3_76/ers2__3_76_750pq__1__R2.fastq.gz,,99.44,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:3_76_750pq,TRUE,TRUE
ecoli_00531,ros_tale__3_76_750pq__2,ROS TALE,ros_tale,ros_tale,3_76_750pq,3_76_750pq,2,Kevin Rychel,Justin Tan,8/26/19,Escherichia Coli ERS.3.76,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/3_76/ers2__3_76_750pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/3_76/ers2__3_76_750pq__2__R2.fastq.gz,,99.46,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:3_76_750pq,TRUE,TRUE
ecoli_00532,ros_tale__7_103_0pq__1,ROS TALE,ros_tale,ros_tale,7_103_0pq,7_103_0pq,1,Kevin Rychel,Justin Tan,9/20/19,Escherichia Coli ERS.7.103,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7,,Batch,,Endpoint,Clonal,NextSeq,Spacer development test,4,s3://precise-db/raw_data/ers2/7_103/ers2__7_103_0pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/7_103/ers2__7_103_0pq__1__R2.fastq.gz,,99.39,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:7_103_0pq,TRUE,TRUE
ecoli_00533,ros_tale__7_103_0pq__2,ROS TALE,ros_tale,ros_tale,7_103_0pq,7_103_0pq,2,Kevin Rychel,Justin Tan,9/20/19,Escherichia Coli ERS.7.103,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7,,Batch,,Endpoint,Clonal,NextSeq,Spacer development test,4,s3://precise-db/raw_data/ers2/7_103/ers2__7_103_0pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/7_103/ers2__7_103_0pq__2__R2.fastq.gz,,99.48,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:7_103_0pq,TRUE,TRUE
ecoli_00534,ros_tale__7_103_0pq__3,ROS TALE,ros_tale,ros_tale,7_103_0pq,7_103_0pq,3,Kevin Rychel,Justin Tan,1/21/20,Escherichia Coli ERS.7.103,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7,,Batch,,Endpoint,Clonal,NextSeq,,4,s3://precise-db/raw_data/ers2/7_103/ers2__7_103_0pq__3__R1.fastq.gz,s3://precise-db/raw_data/ers2/7_103/ers2__7_103_0pq__3__R2.fastq.gz,,99.34,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:7_103_0pq,TRUE,TRUE
ecoli_00535,ros_tale__7_103_0pq__4,ROS TALE,ros_tale,ros_tale,7_103_0pq,7_103_0pq,4,Kevin Rychel,Justin Tan,1/21/20,Escherichia Coli ERS.7.103,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7,,Batch,,Endpoint,Clonal,NextSeq,,4,s3://precise-db/raw_data/ers2/7_103/ers2__7_103_0pq__4__R1.fastq.gz,s3://precise-db/raw_data/ers2/7_103/ers2__7_103_0pq__4__R2.fastq.gz,,99.5,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:7_103_0pq,TRUE,TRUE
ecoli_00536,ros_tale__7_103_250pq__1,ROS TALE,ros_tale,ros_tale,7_103_250pq,7_103_250pq,1,Kevin Rychel,Justin Tan,9/20/19,Escherichia Coli ERS.7.103,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/7_103/ers2__7_103_250pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/7_103/ers2__7_103_250pq__1__R2.fastq.gz,,99.48,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:7_103_250pq,TRUE,TRUE
ecoli_00537,ros_tale__7_103_250pq__2,ROS TALE,ros_tale,ros_tale,7_103_250pq,7_103_250pq,2,Kevin Rychel,Justin Tan,9/20/19,Escherichia Coli ERS.7.103,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/7_103/ers2__7_103_250pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/7_103/ers2__7_103_250pq__2__R2.fastq.gz,,99.49,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:7_103_250pq,TRUE,TRUE
ecoli_00538,ros_tale__7_103_750pq__1,ROS TALE,ros_tale,ros_tale,7_103_750pq,7_103_750pq,1,Kevin Rychel,Justin Tan,9/20/19,Escherichia Coli ERS.7.103,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/7_103/ers2__7_103_750pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/7_103/ers2__7_103_750pq__1__R2.fastq.gz,,99.46,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:7_103_750pq,TRUE,TRUE
ecoli_00539,ros_tale__7_103_750pq__2,ROS TALE,ros_tale,ros_tale,7_103_750pq,7_103_750pq,2,Kevin Rychel,Justin Tan,9/20/19,Escherichia Coli ERS.7.103,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/7_103/ers2__7_103_750pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/7_103/ers2__7_103_750pq__2__R2.fastq.gz,,99.52,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:7_103_750pq,TRUE,TRUE
ecoli_00540,ros_tale__9_77_0pq__1,ROS TALE,ros_tale,ros_tale,9_77_0pq,9_77_0pq,1,Kevin Rychel,Justin Tan,9/20/19,Escherichia Coli ERS.9.77,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/9_77/ers2__9_77_0pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/9_77/ers2__9_77_0pq__1__R2.fastq.gz,,99.4,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:9_77_0pq,TRUE,TRUE
ecoli_00541,ros_tale__9_77_0pq__2,ROS TALE,ros_tale,ros_tale,9_77_0pq,9_77_0pq,2,Kevin Rychel,Justin Tan,9/20/19,Escherichia Coli ERS.9.77,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/9_77/ers2__9_77_0pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/9_77/ers2__9_77_0pq__2__R2.fastq.gz,,99.6,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:9_77_0pq,TRUE,TRUE
ecoli_00542,ros_tale__9_77_250pq__1,ROS TALE,ros_tale,ros_tale,9_77_250pq,9_77_250pq,1,Kevin Rychel,Justin Tan,9/20/19,Escherichia Coli ERS.9.77,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/9_77/ers2__9_77_250pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/9_77/ers2__9_77_250pq__1__R2.fastq.gz,,99.59,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:9_77_250pq,TRUE,TRUE
ecoli_00543,ros_tale__9_77_250pq__2,ROS TALE,ros_tale,ros_tale,9_77_250pq,9_77_250pq,2,Kevin Rychel,Justin Tan,9/20/19,Escherichia Coli ERS.9.77,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/9_77/ers2__9_77_250pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/9_77/ers2__9_77_250pq__2__R2.fastq.gz,,99.57,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:9_77_250pq,TRUE,TRUE
ecoli_00544,ros_tale__9_77_750pq__1,ROS TALE,ros_tale,ros_tale,9_77_750pq,9_77_750pq,1,Kevin Rychel,Justin Tan,9/20/19,Escherichia Coli ERS.9.77,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/9_77/ers2__9_77_750pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/9_77/ers2__9_77_750pq__1__R2.fastq.gz,,99.12,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:9_77_750pq,TRUE,TRUE
ecoli_00545,ros_tale__9_77_750pq__2,ROS TALE,ros_tale,ros_tale,9_77_750pq,9_77_750pq,2,Kevin Rychel,Justin Tan,9/20/19,Escherichia Coli ERS.9.77,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/9_77/ers2__9_77_750pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/9_77/ers2__9_77_750pq__2__R2.fastq.gz,,99.65,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:9_77_750pq,TRUE,TRUE
ecoli_00546,ros_tale__11_83_0pq__1,ROS TALE,ros_tale,ros_tale,11_83_0pq,11_83_0pq,1,Kevin Rychel,Justin Tan,10/30/19,Escherichia Coli ERS.11.83,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/11_83/ers2__11_83_0pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/11_83/ers2__11_83_0pq__1__R2.fastq.gz,,99.55,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:11_83_0pq,TRUE,TRUE
ecoli_00547,ros_tale__11_83_0pq__2,ROS TALE,ros_tale,ros_tale,11_83_0pq,11_83_0pq,2,Kevin Rychel,Justin Tan,10/30/19,Escherichia Coli ERS.11.83,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/11_83/ers2__11_83_0pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/11_83/ers2__11_83_0pq__2__R2.fastq.gz,,99.44,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:11_83_0pq,TRUE,TRUE
ecoli_00548,ros_tale__11_83_250pq__1,ROS TALE,ros_tale,ros_tale,11_83_250pq,11_83_250pq,1,Kevin Rychel,Justin Tan,10/30/19,Escherichia Coli ERS.11.83,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/11_83/ers2__11_83_250pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/11_83/ers2__11_83_250pq__1__R2.fastq.gz,,99.53,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:11_83_250pq,TRUE,TRUE
ecoli_00549,ros_tale__11_83_250pq__2,ROS TALE,ros_tale,ros_tale,11_83_250pq,11_83_250pq,2,Kevin Rychel,Justin Tan,10/30/19,Escherichia Coli ERS.11.83,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/11_83/ers2__11_83_250pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/11_83/ers2__11_83_250pq__2__R2.fastq.gz,,99.48,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:11_83_250pq,TRUE,TRUE
ecoli_00550,ros_tale__11_83_750pq__1,ROS TALE,ros_tale,ros_tale,11_83_750pq,11_83_750pq,1,Kevin Rychel,Justin Tan,10/30/19,Escherichia Coli ERS.11.83,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/11_83/ers2__11_83_750pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/11_83/ers2__11_83_750pq__1__R2.fastq.gz,,99.54,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:11_83_750pq,TRUE,TRUE
ecoli_00551,ros_tale__11_83_750pq__2,ROS TALE,ros_tale,ros_tale,11_83_750pq,11_83_750pq,2,Kevin Rychel,Justin Tan,10/30/19,Escherichia Coli ERS.11.83,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/11_83/ers2__11_83_750pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/11_83/ers2__11_83_750pq__2__R2.fastq.gz,,99.58,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:11_83_750pq,TRUE,TRUE
ecoli_00552,ros_tale__13_87_0pq__1,ROS TALE,ros_tale,ros_tale,13_87_0pq,13_87_0pq,1,Kevin Rychel,Justin Tan,1/21/20,Escherichia Coli ERS.13.87,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_0pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_0pq__1__R2.fastq.gz,,99.51,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:13_87_0pq,TRUE,TRUE
ecoli_00553,ros_tale__13_87_0pq__2,ROS TALE,ros_tale,ros_tale,13_87_0pq,13_87_0pq,2,Kevin Rychel,Justin Tan,1/21/20,Escherichia Coli ERS.13.87,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_0pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_0pq__2__R2.fastq.gz,,99.48,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:13_87_0pq,TRUE,TRUE
ecoli_00554,ros_tale__13_87_250pq__1,ROS TALE,ros_tale,ros_tale,13_87_250pq,13_87_250pq,1,Kevin Rychel,Justin Tan,10/30/19,Escherichia Coli ERS.13.87,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_250pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_250pq__1__R2.fastq.gz,,99.57,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:13_87_250pq,TRUE,TRUE
ecoli_00555,ros_tale__13_87_250pq__2,ROS TALE,ros_tale,ros_tale,13_87_250pq,13_87_250pq,2,Kevin Rychel,Justin Tan,10/30/19,Escherichia Coli ERS.13.87,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (250uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_250pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_250pq__2__R2.fastq.gz,,99.61,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:13_87_250pq,TRUE,TRUE
ecoli_00556,ros_tale__13_87_750pq__1,ROS TALE,ros_tale,ros_tale,13_87_750pq,13_87_750pq,1,Kevin Rychel,Justin Tan,1/21/20,Escherichia Coli ERS.13.87,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_750pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_750pq__1__R2.fastq.gz,,99.52,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:13_87_750pq,TRUE,TRUE
ecoli_00557,ros_tale__13_87_750pq__2,ROS TALE,ros_tale,ros_tale,13_87_750pq,13_87_750pq,2,Kevin Rychel,Justin Tan,1/21/20,Escherichia Coli ERS.13.87,GMOS,M9,glucose(4),NH4Cl(1),O2,,paraquat (750uM),37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_750pq__2__R1.fastq.gz,s3://precise-db/raw_data/ers2/13_87/ers2__13_87_750pq__2__R2.fastq.gz,,98.84,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:13_87_750pq,TRUE,TRUE
ecoli_00558,ros_tale__14_27_0pq__1,ROS TALE,ros_tale,ros_tale,14_27_0pq,14_27_0pq,1,Kevin Rychel,Justin Tan,8/26/19,Escherichia Coli ERS.14.27,GMOS,M9,glucose(4),NH4Cl(1),O2,,,37,7,,Batch,,Endpoint,Clonal,NextSeq,,2,s3://precise-db/raw_data/ers2/14_27/ers2__14_27_0pq__1__R1.fastq.gz,s3://precise-db/raw_data/ers2/14_27/ers2__14_27_0pq__1__R2.fastq.gz,,99.52,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ros_tale:14_27_0pq,TRUE,TRUE
