sample_id,old_sample_id,study,project,condition,old_condition,rep_id,contact,creator,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Temperature (C),pH,Antibiotic for selection,Culture Type,DDB_timepoint,DDB_timepoint_general,Growth Rate (1/hr),Evolved Sample,Isolate Type,Sequencing Machine,Process Time,Additional Details,Biological Replicates,R1,R2,BAM,alignment,DOI,GEO,Published,SRX,Run,Notes,LibraryLayout,Platform,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates,exp_id,library creator,Antibiotic,Public,creator_email,ALE Endpoint,original_naming,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,Model,SRAStudy,BioProject,ProjectID,RNAseq_batch,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,GEO Series,GEO Sample,PMID,Biosample ID,biosample_strain,biosample_genotype,reference_sequence,project_condition,strain_description,base_media,carbon_source,nitrogen_source,aerobicity,supplement,temperature,growth_phase,batch_ID,Unnamed: 49,reactor_ID,time_ID,strain_ID,strain_name,time_in_phase,dilution_rate,phase,OD,additional_notes,sample_id.1,batch_zinc,feed_zinc
pcoli__ggTPH__1,pcoli__ggTPH__1,pColi,pcoli,ggTPH,ggTPH,1,Justin Tan,Justin Tan,,Escherichia Coli K-12 MG1655 ggTPH,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,Other_PRECISE,Other_PRECISE,0.506740011,No,Clonal,,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/ggTPH-1_S7_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-1_S7_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-1_S7_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-1_S7_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/ggTPH-1_S7_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-1_S7_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-1_S7_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-1_S7_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,True,True,True,True,pcoli:ggTPH,True,True,ecoli_00650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcoli__ggTPH__2,pcoli__ggTPH__2,pColi,pcoli,ggTPH,ggTPH,2,Justin Tan,Justin Tan,,Escherichia Coli K-12 MG1655 ggTPH,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,Other_PRECISE,Other_PRECISE,0.484818356,No,Clonal,,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/ggTPH-2_S9_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-2_S9_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-2_S9_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-2_S9_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/ggTPH-2_S9_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-2_S9_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-2_S9_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-2_S9_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,True,True,True,True,pcoli:ggTPH,True,True,ecoli_00651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcoli__hsAANAT__1,pcoli__hsAANAT__1,pColi,pcoli,hsAANAT,hsAANAT,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsAANAT,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,Other_PRECISE,Other_PRECISE,0.404375526,No,Clonal,,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/hsAANAT-Set2-3_S18_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-Set2-3_S18_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-Set2-3_S18_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-Set2-3_S18_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsAANAT-Set2-3_S18_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-Set2-3_S18_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-Set2-3_S18_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-Set2-3_S18_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,True,True,True,True,pcoli:hsAANAT,True,True,ecoli_00652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcoli__hsAANAT__2,pcoli__hsAANAT__2,pColi,pcoli,hsAANAT,hsAANAT,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsAANAT,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,Other_PRECISE,Other_PRECISE,0.394807263,No,Clonal,,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/hsAANAT-2_S12_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-2_S12_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-2_S12_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-2_S12_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsAANAT-2_S12_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-2_S12_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-2_S12_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-2_S12_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,True,True,True,True,pcoli:hsAANAT,True,True,ecoli_00653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcoli__hsASMT__1,pcoli__hsASMT__1,pColi,pcoli,hsASMT,hsASMT,1,Justin Tan,Justin Tan,,Escherichia Coli K-12 MG1655 hsASMT,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,Other_PRECISE,Other_PRECISE,0.61649683,No,Clonal,,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/hsASMT-1_S3_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-1_S3_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-1_S3_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-1_S3_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsASMT-1_S3_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-1_S3_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-1_S3_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-1_S3_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,True,True,True,True,pcoli:hsASMT,True,True,ecoli_00654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcoli__hsASMT__2,pcoli__hsASMT__2,pColi,pcoli,hsASMT,hsASMT,2,Justin Tan,Justin Tan,,Escherichia Coli K-12 MG1655 hsASMT,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,Other_PRECISE,Other_PRECISE,0.623535177,No,Clonal,,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/hsASMT-2_S4_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-2_S4_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-2_S4_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-2_S4_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsASMT-2_S4_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-2_S4_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-2_S4_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-2_S4_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,True,True,True,True,pcoli:hsASMT,True,True,ecoli_00655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcoli__hsPNMT_mb__1,pcoli__hsPNMT_mb__1,pColi,pcoli,hsPNMT_mb,hsPNMT_mb,1,Justin Tan,Justin Tan,,Escherichia Coli K-12 MG1655 hsPNMT_mb,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,Other_PRECISE,Other_PRECISE,0.616309201,No,Clonal,,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,True,True,True,True,pcoli:hsPNMT_mb,True,True,ecoli_00656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcoli__hsPNMT_mb__2,pcoli__hsPNMT_mb__2,pColi,pcoli,hsPNMT_mb,hsPNMT_mb,2,Justin Tan,Justin Tan,,Escherichia Coli K-12 MG1655 hsPNMT_mb,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,Other_PRECISE,Other_PRECISE,0.628528332,No,Clonal,,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,True,True,True,True,pcoli:hsPNMT_mb,True,True,ecoli_00657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcoli__hsTPH__1,pcoli__hsTPH__1,pColi,pcoli,hsTPH,hsTPH,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,Other_PRECISE,Other_PRECISE,0.599402417,No,Clonal,,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/Sample6-1_S9_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-1_S9_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-1_S9_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-1_S9_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/Sample6-1_S9_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-1_S9_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-1_S9_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-1_S9_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,True,True,True,True,pcoli:hsTPH,True,True,ecoli_00658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcoli__hsTPH__2,pcoli__hsTPH__2,pColi,pcoli,hsTPH,hsTPH,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,Other_PRECISE,Other_PRECISE,0.599708494,No,Clonal,,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/Sample6-2_S10_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-2_S10_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-2_S10_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-2_S10_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/Sample6-2_S10_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-2_S10_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-2_S10_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-2_S10_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,True,True,True,True,pcoli:hsTPH,True,True,ecoli_00659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcoli__hsTPH_E2K__1,pcoli__hsTPH_E2K__1,pColi,pcoli,hsTPH_E2K,hsTPH_E2K,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH_E2K,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,Other_PRECISE,Other_PRECISE,0.533112169,No,Clonal,,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/Sample5-5_S5_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-5_S5_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-5_S5_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-5_S5_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/Sample5-5_S5_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-5_S5_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-5_S5_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-5_S5_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,True,True,True,True,pcoli:hsTPH_E2K,True,True,ecoli_00660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcoli__hsTPH_E2K__2,pcoli__hsTPH_E2K__2,pColi,pcoli,hsTPH_E2K,hsTPH_E2K,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH_E2K,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,Other_PRECISE,Other_PRECISE,0.538436151,No,Clonal,,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/Sample5-6_S6_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-6_S6_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-6_S6_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-6_S6_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/Sample5-6_S6_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-6_S6_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-6_S6_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-6_S6_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,True,True,True,True,pcoli:hsTPH_E2K,True,True,ecoli_00661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcoli__hsTPH_E2K_N91I_P99C__1,pcoli__hsTPH_E2K_N91I_P99C__1,pColi,pcoli,hsTPH_E2K_N91I_P99C,hsTPH_E2K_N91I_P99C,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH_E2K_N91I_P99C,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,Other_PRECISE,Other_PRECISE,0.587631349,No,Clonal,,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-1_S17_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-1_S17_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-1_S17_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-1_S17_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-1_S17_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-1_S17_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-1_S17_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-1_S17_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,True,True,True,True,pcoli:hsTPH_E2K_N91I_P99C,True,True,ecoli_00662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcoli__hsTPH_E2K_N91I_P99C__2,pcoli__hsTPH_E2K_N91I_P99C__2,pColi,pcoli,hsTPH_E2K_N91I_P99C,hsTPH_E2K_N91I_P99C,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH_E2K_N91I_P99C,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,Other_PRECISE,Other_PRECISE,0.585367081,No,Clonal,,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-2_S18_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-2_S18_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-2_S18_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-2_S18_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-2_S18_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-2_S18_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-2_S18_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-2_S18_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,True,True,True,True,pcoli:hsTPH_E2K_N91I_P99C,True,True,ecoli_00663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcoli__hsTPH_N158trunc__1,pcoli__hsTPH_N158trunc__1,pColi,pcoli,hsTPH_N158trunc,hsTPH_N158trunc,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH_N158trunc,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,Other_PRECISE,Other_PRECISE,0.52644502,No,Clonal,,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-7_S21_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-7_S21_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-7_S21_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-7_S21_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-7_S21_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-7_S21_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-7_S21_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-7_S21_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,True,True,True,True,pcoli:hsTPH_N158trunc,True,True,ecoli_00664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcoli__hsTPH_N158trunc__2,pcoli__hsTPH_N158trunc__2,pColi,pcoli,hsTPH_N158trunc,hsTPH_N158trunc,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH_N158trunc,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,Other_PRECISE,Other_PRECISE,0.51982993,No,Clonal,,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-8_S22_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-8_S22_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-8_S22_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-8_S22_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-8_S22_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-8_S22_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-8_S22_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-8_S22_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,True,True,True,True,pcoli:hsTPH_N158trunc,True,True,ecoli_00665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcoli__hsTPH_N174trunc__1,pcoli__hsTPH_N174trunc__1,pColi,pcoli,hsTPH_N174trunc,hsTPH_N174trunc,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH_N174trunc,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,Other_PRECISE,Other_PRECISE,0.567885536,No,Clonal,,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/Sample5-1_S1_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-1_S1_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-1_S1_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-1_S1_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/Sample5-1_S1_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-1_S1_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-1_S1_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-1_S1_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,True,True,True,True,pcoli:hsTPH_N174trunc,True,True,ecoli_00666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcoli__hsTPH_N174trunc__2,pcoli__hsTPH_N174trunc__2,pColi,pcoli,hsTPH_N174trunc,hsTPH_N174trunc,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH_N174trunc,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,Other_PRECISE,Other_PRECISE,0.565559966,No,Clonal,,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/Sample5-2_S2_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-2_S2_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-2_S2_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-2_S2_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/Sample5-2_S2_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-2_S2_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-2_S2_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-2_S2_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,True,True,True,True,pcoli:hsTPH_N174trunc,True,True,ecoli_00667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
